,Exited,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,TenureByAge,BalanceSalaryRatio,CreditScoreGivenAge,HasCrCard,IsActiveMember,Geography_Spain,Geography_France,Geography_Germany,Gender_Male,Gender_Female
3297,0,0.3778501628664495,0.2641509433962264,0.2,0.50861123585455,0.0,0.4932203325991833,0.19047619047619047,0.34515117494662534,0.3062248251661848,1,-1,-1,1,-1,1,-1
3298,1,0.7263843648208469,0.4528301886792453,0.2,0.0,0.0,0.7202363184899422,0.12820512820512822,0.03625601341366682,0.2794698814418586,-1,1,-1,1,-1,-1,1
3299,1,0.7687296416938111,0.37735849056603776,0.2,0.4238571291608853,0.0,0.5718534104081079,0.15,0.2703689792091428,0.3491610448019374,1,-1,-1,-1,1,1,-1
3300,0,0.5309446254071661,0.07547169811320754,0.8,0.29140497308277574,0.0,0.31363730097674297,0.7166666666666667,0.3059821386174326,0.5994421380384016,1,1,-1,1,-1,1,-1
3301,0,0.38436482084690554,0.11320754716981132,0.2,0.0,0.3333333333333333,0.2743160539699191,0.2666666666666667,0.13812556283068653,0.47266400073262316,1,1,1,-1,-1,-1,1
3302,1,0.6644951140065146,0.3018867924528302,0.4,0.3788513969542582,0.0,0.5840805876465044,0.2787878787878788,0.24408978915523044,0.3784497806293344,1,1,1,-1,-1,1,-1
3303,0,0.6807817589576547,0.24528301886792453,1.0,0.0,0.3333333333333333,0.27948343171697915,0.6406504065040651,0.1364011441703503,0.4408723277684256,1,-1,1,-1,-1,1,-1
3304,0,0.2996742671009772,0.1320754716981132,0.4,0.5651402219783833,0.0,0.10996220335424044,0.3847619047619048,0.6454982355950988,0.4095188672251464,1,1,-1,1,-1,-1,1
3305,0,0.44299674267100975,0.6415094339622641,0.8,0.44471051385106825,0.0,0.9463918986741044,0.3053763440860215,0.17409993750601188,0.09896713929390491,-1,1,-1,-1,1,-1,1
3306,0,0.46905537459283386,0.2830188679245283,0.6,0.6600704327492857,0.3333333333333333,0.6592650981780586,0.3937984496124031,0.34932486750806235,0.32386768202169897,-1,-1,-1,-1,1,-1,1
3307,1,0.41368078175895767,0.37735849056603776,0.4,0.5251732171576519,0.0,0.5424972151574531,0.24444444444444444,0.3322230392003365,0.23131811105345093,1,1,1,-1,-1,1,-1
3308,0,0.6905537459283387,0.018867924528301886,0.2,0.44212572758819024,0.0,0.01377661372562497,0.335632183908046,0.6512984999186135,0.7892919134620546,1,1,-1,1,-1,1,-1
3309,0,0.5667752442996743,0.07547169811320754,0.2,0.3484011953060377,0.0,0.3166755571332931,0.29166666666666663,0.33969433164680657,0.6172807472755578,1,-1,-1,1,-1,-1,1
3310,1,0.5374592833876222,0.2641509433962264,0.2,0.0,0.0,0.5622089804227689,0.19047619047619047,0.06397037778367168,0.36676798378926034,1,-1,1,-1,-1,-1,1
3311,0,0.3973941368078176,0.20754716981132076,0.6,0.8131485408744754,0.3333333333333333,0.5476861324728179,0.44786324786324777,0.4743570006540105,0.3676233816347983,1,-1,-1,-1,1,1,-1
3312,0,0.6286644951140065,0.5094339622641509,0.8,0.0,0.3333333333333333,0.6958166862680664,0.3612121212121212,0.04012186793953329,0.21474736991083646,1,1,-1,1,-1,1,-1
3313,0,0.9706840390879479,0.3584905660377358,0.4,0.39941367103327297,0.0,0.7629030253324157,0.2524822695035461,0.20005333214536952,0.4333049939824885,1,-1,1,-1,-1,1,-1
3314,0,0.6807817589576547,0.1509433962264151,0.8,0.46447717017964724,0.0,0.25990690669200267,0.6222222222222221,0.4472803620696591,0.5560168367641122,1,-1,-1,1,-1,-1,1
3315,1,0.5830618892508144,0.3018867924528302,0.6,0.516155766618899,0.3333333333333333,0.4304793366095449,0.38181818181818183,0.37914278520103,0.3489644761051092,-1,1,-1,-1,1,-1,1
3316,0,0.5472312703583062,0.39622641509433965,0.4,0.48780114901064814,0.3333333333333333,0.1500568738765291,0.236734693877551,0.5480416065287353,0.26209715853129006,-1,-1,-1,-1,1,-1,1
3317,1,0.38762214983713356,0.5283018867924528,0.2,0.42303359778061267,0.3333333333333333,0.6032863496104988,0.10952380952380951,0.2588908638349542,0.13540662762250716,1,1,-1,-1,1,-1,1
3318,0,0.44299674267100975,0.24528301886792453,0.8,0.27241410948344164,0.3333333333333333,0.25196775138206345,0.5300813008130081,0.32576828220301984,0.3484754515422684,-1,1,-1,1,-1,-1,1
3319,0,0.5146579804560261,0.2641509433962264,0.4,0.5417620018894038,0.0,0.904480489153003,0.29841269841269835,0.2211745266483144,0.358118961128821,-1,-1,-1,-1,1,-1,1
3320,0,0.7133550488599348,0.2641509433962264,0.6,0.6498049574765191,0.3333333333333333,0.6783177291127394,0.4063492063492063,0.3372204734287437,0.4334890157412213,1,1,-1,-1,1,1,-1
3321,0,0.9641693811074918,0.20754716981132076,0.6,0.5507819107307844,0.3333333333333333,0.7325680156007682,0.44786324786324777,0.2741595650529637,0.5991510651604061,-1,1,1,-1,-1,-1,1
3322,0,0.7947882736156352,0.3018867924528302,0.2,0.36517490783545903,0.0,0.35567265129251546,0.17575757575757575,0.32999747574067956,0.42562626786809454,1,1,-1,1,-1,-1,1
3323,1,0.9869706840390879,0.3018867924528302,0.6,0.45176964879657755,0.0,0.15947884602527884,0.38181818181818183,0.5133942379689833,0.49521158654526587,1,-1,-1,1,-1,1,-1
3324,0,0.5472312703583062,0.11320754716981132,0.4,0.480313793607414,0.0,0.7108621335801636,0.39999999999999997,0.25011825329326975,0.5489789065600292,-1,-1,-1,1,-1,1,-1
3325,0,0.46254071661237783,0.20754716981132076,0.2,0.0,0.3333333333333333,0.40585713828355785,0.21538461538461542,0.09935136422587114,0.39423575905153485,-1,1,1,-1,-1,1,-1
3326,0,0.4755700325732899,0.6226415094339622,0.4,0.0,0.0,0.948550916714611,0.1639344262295082,0.0057310975944043045,0.11546019889916373,1,1,-1,1,-1,-1,1
3327,0,0.6221498371335505,0.22641509433962265,0.2,0.46717043895848226,0.0,0.41524191642365027,0.20666666666666667,0.3594341705746523,0.4382459782044629,1,1,-1,-1,1,1,-1
3328,0,0.15309446254071662,0.1509433962264151,0.2,0.5632787317886365,0.0,0.4691833513967529,0.24444444444444444,0.38545738495148574,0.3224932249322493,1,1,-1,1,-1,1,-1
3329,0,0.9543973941368078,0.3018867924528302,0.6,0.0,0.3333333333333333,0.8569177089620613,0.38181818181818183,0.01689054934955964,0.48341746473557584,1,-1,-1,1,-1,-1,1
3330,0,0.6710097719869706,0.33962264150943394,0.8,0.4328030510231812,0.3333333333333333,0.9740776592068355,0.45797101449275357,0.16371825839123605,0.34737483360032495,-1,1,-1,-1,1,1,-1
3331,0,0.5407166123778502,0.03773584905660377,0.8,0.0,0.3333333333333333,0.7744299900470719,0.7733333333333334,0.02814131716042002,0.6704722366372599,-1,-1,1,-1,-1,1,-1
3332,0,0.5895765472312704,0.07547169811320754,0.4,0.13769658788388273,0.0,0.05813847282342078,0.4333333333333333,0.3469352515096785,0.6286325895173845,1,1,-1,1,-1,-1,1
3333,1,0.4788273615635179,0.2641509433962264,0.4,0.0,0.0,0.4774051105509516,0.29841269841269835,0.08197138303745775,0.3445276398052734,1,-1,-1,1,-1,1,-1
3334,0,0.8501628664495114,0.2641509433962264,0.2,0.676866270002356,0.0,0.8464813761594879,0.19047619047619047,0.2909128355555116,0.4853831517038574,1,-1,-1,1,-1,-1,1
3335,0,0.762214983713355,0.49056603773584906,0.0,0.5350766082433867,0.0,0.0669705197462521,0.0345679012345679,0.6684613468863195,0.26531357512156684,-1,1,1,-1,-1,1,-1
3336,0,0.762214983713355,0.22641509433962265,0.2,0.5096209638338483,0.3333333333333333,0.6954269730950784,0.20666666666666667,0.2680729658115224,0.4940321743642968,1,-1,-1,-1,1,1,-1
3337,0,1.0,0.3584905660377358,0.2,0.4874936232819339,0.0,0.0973639099471846,0.15602836879432622,0.5974091877259795,0.4432421689540571,1,1,1,-1,-1,-1,1
3338,0,0.46254071661237783,0.1509433962264151,0.0,0.0,0.0,0.4200462994786248,0.11851851851851851,0.09572441893112142,0.4594360837225393,1,1,-1,1,-1,-1,1
3339,1,0.6384364820846905,0.4339622641509434,0.4,0.5967108545242324,0.6666666666666666,0.6243638176683783,0.22222222222222224,0.3336695660087684,0.2650874568820782,1,1,-1,1,-1,1,-1
3340,1,0.3745928338762215,0.2830188679245283,0.4,0.539300051457825,0.0,0.15860160885273913,0.2883720930232558,0.5784088537999666,0.28886931125620013,1,-1,-1,-1,1,1,-1
3341,0,0.22149837133550487,0.7547169811320755,0.2,0.7431117369121357,0.3333333333333333,0.9838752202214881,0.06666666666666668,0.276347415409564,0.00409047895234894,1,1,-1,-1,1,-1,1
3342,0,0.6254071661237784,0.20754716981132076,0.8,0.48835839070628384,0.0,0.9813373176434255,0.5641025641025641,0.18276871679378273,0.4607667025933761,1,-1,1,-1,-1,-1,1
3343,0,1.0,0.1320754716981132,0.8,0.0,0.3333333333333333,0.8243441142599947,0.6438095238095238,0.02118566532770967,0.7282971309956261,1,1,-1,1,-1,-1,1
3344,0,0.501628664495114,0.11320754716981132,0.6,0.4205480159237742,0.3333333333333333,0.2503189739350037,0.5333333333333333,0.42470455649126065,0.5276107329283556,1,-1,-1,-1,1,-1,1
3345,0,0.36807817589576547,0.20754716981132076,0.6,0.4844659460456497,0.3333333333333333,0.35087062228872157,0.44786324786324777,0.40360931289117546,0.3556478117972669,1,1,-1,1,-1,-1,1
3346,1,0.7882736156351792,0.18867924528301888,0.2,0.0,1.0,0.8985535767924451,0.2245614035087719,0.011659069316035008,0.5513888509545789,-1,1,-1,1,-1,-1,1
3347,1,0.6384364820846905,0.3018867924528302,0.2,0.6574341807313959,0.6666666666666666,0.8851665585372491,0.17575757575757575,0.271590729871502,0.3690144831815823,-1,-1,-1,-1,1,1,-1
3348,1,0.7328990228013029,0.2830188679245283,1.0,0.4595543795176763,0.0,0.21759989886996128,0.6046511627906977,0.4736178618694451,0.4216217520908509,1,-1,-1,-1,1,-1,1
3349,1,0.48534201954397393,0.22641509433962265,0.6,0.3199910676384522,0.0,0.3633705163564185,0.4333333333333333,0.2995626130766161,0.38375713544369483,1,-1,1,-1,-1,1,-1
3350,0,1.0,0.1320754716981132,0.4,0.0,0.3333333333333333,0.061993113929485824,0.3847619047619048,0.22983201033429101,0.7282971309956261,1,1,-1,1,-1,1,-1
3351,1,0.6449511400651465,0.4528301886792453,0.8,0.6776012231879476,0.0,0.2820061506649253,0.38974358974358975,0.5691867288244634,0.25452077761366815,-1,-1,-1,1,-1,1,-1
3352,0,0.3713355048859935,0.2641509433962264,0.4,0.699625790830008,0.3333333333333333,0.04615411596432766,0.29841269841269835,0.832555833814385,0.3037536758346307,1,1,1,-1,-1,1,-1
3353,0,0.6384364820846905,0.33962264150943394,0.2,0.38976863962369884,0.0,0.6011275669751104,0.16231884057971013,0.24366135795149807,0.33609349969540403,-1,-1,1,-1,-1,1,-1
3354,0,0.2671009771986971,0.39622641509433965,0.2,0.0,0.3333333333333333,0.5502915963197706,0.14421768707482993,0.06634981149655009,0.17101765459686724,1,1,-1,1,-1,1,-1
3355,0,0.9837133550488599,0.3584905660377358,0.2,0.44899533533111396,0.3333333333333333,0.633227408877033,0.15602836879432622,0.26099755091316834,0.4377215161920745,1,-1,1,-1,-1,-1,1
3356,0,0.9478827361563518,0.16981132075471697,0.0,0.5326227464204537,0.0,0.8102890162796764,0.11171171171171174,0.24287773558056175,0.6455069496065864,1,1,-1,1,-1,1,-1
3357,0,0.8957654723127035,0.1509433962264151,0.8,0.31966807839320904,0.3333333333333333,0.3510917853971615,0.6222222222222221,0.30510997321859173,0.6511560860289455,1,-1,-1,-1,1,-1,1
3358,0,0.5211726384364821,0.16981132075471697,0.0,0.4299945592211844,0.3333333333333333,0.9174695550560782,0.11171171171171174,0.17487823366921695,0.46177365741455,1,1,-1,-1,1,1,-1
3359,0,0.8013029315960912,0.24528301886792453,0.6,0.29173192733225706,0.0,0.4460979953841766,0.4195121951219512,0.24871795958337692,0.4877036211981217,1,1,-1,-1,1,1,-1
3360,0,0.8794788273615635,0.32075471698113206,0.2,0.3421294309021487,0.0,0.9909503210455002,0.1688888888888889,0.12686747429740325,0.437525226316093,1,-1,-1,-1,1,1,-1
3361,0,0.4560260586319218,0.2641509433962264,0.6,0.327859380648892,0.0,0.044931304078440766,0.4063492063492063,0.5182456640296254,0.3358786171448341,1,-1,-1,1,-1,1,-1
3362,0,0.36807817589576547,0.2641509433962264,0.4,0.0,0.0,0.7197021842770098,0.29841269841269835,0.03633912580723712,0.30251810116885364,-1,-1,-1,1,-1,1,-1
3363,0,0.254071661237785,0.2830188679245283,0.4,0.7273533826680306,0.0,0.9291843730549653,0.2883720930232558,0.2859012837493615,0.2442162175209085,1,-1,-1,-1,1,-1,1
3364,0,0.8729641693811075,0.2830188679245283,0.6,0.6841294440659628,0.0,0.5039470376149131,0.3937984496124031,0.4315837842859885,0.4735158880534872,-1,1,1,-1,-1,-1,1
3365,0,0.46254071661237783,0.16981132075471697,0.2,0.0,0.3333333333333333,0.9973576952520672,0.23423423423423426,0.0002857562832538537,0.436527861540835,1,-1,-1,1,-1,1,-1
3366,0,0.9739413680781759,0.16981132075471697,0.8,0.4172156677618273,0.0,0.2548294537000506,0.6018018018018019,0.4195777550841345,0.6567273033282375,-1,1,1,-1,-1,1,-1
3367,1,0.4592833876221498,0.6415094339622641,0.8,0.4256877716176591,0.6666666666666666,0.5394470710424398,0.3053763440860215,0.2833187749019321,0.10315215025863361,1,-1,-1,1,-1,-1,1
3368,0,0.5993485342019544,0.3018867924528302,0.8,0.0,0.3333333333333333,0.9580318578454406,0.4848484848484848,0.004647873958672063,0.3548615370099542,-1,1,1,-1,-1,1,-1
3369,0,0.7752442996742671,0.33962264150943394,0.8,0.38403556069561084,0.0,0.050996046135636706,0.45797101449275357,0.5597759632025987,0.38347510209607183,-1,-1,-1,-1,1,1,-1
3370,0,0.7035830618892508,0.1509433962264151,1.0,0.3522489940189497,0.0,0.442735821785143,0.7481481481481481,0.2831767022931427,0.5661073632012916,1,-1,-1,1,-1,-1,1
3371,0,0.2247557003257329,0.22641509433962265,0.2,0.0,0.3333333333333333,0.009697749244584957,0.20666666666666667,0.26112280870005344,0.27996886351842243,1,1,1,-1,-1,-1,1
3372,0,0.8338762214983714,0.7924528301886793,0.8,0.5942002138406086,0.0,0.950767020496253,0.25523809523809526,0.22950718467311404,0.13225591222477573,1,1,1,-1,-1,1,-1
3373,0,0.6644951140065146,0.49056603773584906,0.0,0.33122099054211684,0.3333333333333333,0.270632552384701,0.0345679012345679,0.353869992917716,0.23648349958676887,1,1,1,-1,-1,-1,1
3374,0,0.6449511400651465,0.2830188679245283,0.8,0.550661850402452,0.0,0.5523373844984789,0.49922480620155035,0.34083889304717246,0.38903706206780025,1,1,1,-1,-1,1,-1
3375,0,0.43973941368078173,0.20754716981132076,1.0,0.0,0.3333333333333333,0.9169651995905833,0.6803418803418804,0.009432825257010488,0.3849214269556771,-1,1,1,-1,-1,1,-1
3376,0,0.5635179153094463,0.37735849056603776,0.8,0.6406450839855303,0.0,0.4675018526382795,0.4333333333333333,0.4277752193498246,0.28104999135097736,-1,1,1,-1,-1,1,-1
3377,0,0.5407166123778502,0.11320754716981132,0.2,0.29987287403411506,0.0,0.2210651799107156,0.2666666666666667,0.3619722514966491,0.5459263103269331,-1,1,-1,1,-1,1,-1
3378,0,0.7980456026058632,0.20754716981132076,0.2,0.2964788304062218,0.0,0.10077410619030719,0.21538461538461542,0.4432779308530873,0.531289502747728,1,-1,-1,1,-1,-1,1
3379,0,0.6319218241042345,0.2830188679245283,1.0,0.0,0.3333333333333333,0.5149878907607258,0.6046511627906977,0.07367780351092361,0.3842097005829039,1,-1,-1,1,-1,1,-1
3380,0,0.4006514657980456,0.2641509433962264,0.4,0.0,0.0,0.8983793770050632,0.29841269841269835,0.011680381200134938,0.31487384782662414,1,1,-1,1,-1,1,-1
3381,0,0.6188925081433225,0.11320754716981132,0.4,0.45844013402665934,0.0,0.8122348749857582,0.39999999999999997,0.21175319101366738,0.5825574651240881,-1,1,-1,-1,1,1,-1
3382,0,0.7166123778501629,0.2641509433962264,0.8,0.39713688629961774,0.0,0.062094102725143846,0.5142857142857142,0.5595305996680171,0.4347245904069983,1,-1,1,-1,-1,1,-1
3383,0,0.7328990228013029,0.2641509433962264,0.6,0.0,0.3333333333333333,0.7929180018060282,0.4063492063492063,0.025509889597204103,0.44090246373588354,1,1,-1,1,-1,1,-1
3384,0,0.6905537459283387,0.1320754716981132,0.4,0.6881153042264487,0.0,0.5823548327258313,0.3847619047619048,0.39538295924271,0.5874416190970421,1,1,-1,1,-1,1,-1
3385,1,0.495114006514658,0.6226415094339622,0.8,0.0,0.0,0.06585528799932955,0.31256830601092894,0.227695775157238,0.12056454014139027,-1,1,-1,1,-1,-1,1
3386,0,0.5309446254071661,0.6415094339622641,0.6,0.0,0.3333333333333333,0.3728817070449221,0.23225806451612904,0.10815898231077792,0.12156619850344004,1,1,-1,1,-1,1,-1
3387,0,0.5244299674267101,0.24528301886792453,0.2,0.5209323279245652,0.3333333333333333,0.38794316190504896,0.1983739837398374,0.40427096828693015,0.3801182173731441,-1,-1,-1,-1,1,-1,1
3388,1,0.8501628664495114,0.2641509433962264,0.4,0.4990577960428782,0.3333333333333333,0.07892909974491501,0.29841269841269835,0.6257812136607321,0.4853831517038574,1,1,-1,-1,1,-1,1
3389,0,0.4592833876221498,0.1509433962264151,1.0,0.29173010343030753,0.3333333333333333,0.6460492194437096,0.7481481481481481,0.1837643495537074,0.4579945799457995,1,1,-1,1,-1,-1,1
3390,1,0.7719869706840391,0.07547169811320754,0.0,0.0,0.3333333333333333,0.5467729960197704,0.15,0.06706119874532923,0.7194473274519979,1,-1,-1,1,-1,-1,1
3391,1,0.2899022801302932,0.3584905660377358,0.4,0.3553591433433883,0.6666666666666666,0.6758553915775817,0.2524822695035461,0.20459108960744704,0.20254170853161677,1,-1,1,-1,-1,-1,1
3392,1,0.8045602605863192,0.3584905660377358,0.4,0.5503288693465284,0.0,0.07756492708561878,0.2524822695035461,0.6689389639458146,0.3769943358102662,1,-1,-1,-1,1,1,-1
3393,1,0.3713355048859935,0.39622641509433965,0.6,0.5362445398917888,0.0,0.29098826835053526,0.3292517006802721,0.47260548739084357,0.20490770257246646,1,1,-1,-1,1,1,-1
3394,0,0.4788273615635179,0.018867924528301886,0.2,0.48263934789319896,0.3333333333333333,0.017592412987206225,0.335632183908046,0.6825208599362028,0.6729774707871803,1,-1,-1,-1,1,-1,1
3395,1,0.5309446254071661,0.33962264150943394,0.6,0.3825625616211221,0.0,0.5763098646985544,0.3594202898550725,0.24854306339065918,0.298865097809165,-1,1,-1,-1,1,-1,1
3396,1,0.5700325732899023,0.4339622641509434,0.6,0.6355314973196176,0.3333333333333333,0.27277214950296574,0.31111111111111117,0.5492970885438863,0.24371928325040443,-1,-1,1,-1,-1,1,-1
3397,0,0.46254071661237783,0.22641509433962265,0.4,0.0,0.3333333333333333,0.43190247825092126,0.32,0.09276499420768723,0.37467566165023347,-1,1,-1,1,-1,1,-1
3398,0,0.6807817589576547,0.16981132075471697,0.8,0.0,0.3333333333333333,0.05476252802497935,0.6018018018018019,0.23389199434299487,0.5304983239596628,-1,1,1,-1,-1,1,-1
3399,0,0.6384364820846905,0.32075471698113206,0.2,0.41400631403134913,0.0,0.7430706149440819,0.1688888888888889,0.2116824971812776,0.3521882027330912,1,-1,-1,-1,1,-1,1
3400,0,0.6547231270358306,0.5471698113207547,0.8,0.0,0.0,0.84327456993839,0.343859649122807,0.018667117633099774,0.20087582734729917,-1,1,-1,1,-1,1,-1
3401,1,0.8110749185667753,0.3018867924528302,0.6,0.5940655622966795,0.0,0.2520780386798859,0.38181818181818183,0.5381743021616265,0.43152332877293953,-1,1,-1,-1,1,1,-1
3402,1,0.5537459283387622,0.5094339622641509,0.6,0.0,0.0,0.45970570593757637,0.2787878787878788,0.08606714485875497,0.19304618578100669,-1,-1,1,-1,-1,-1,1
3403,0,0.50814332247557,0.20754716981132076,0.6,0.0,0.3333333333333333,0.9404246143357952,0.44786324786324777,0.006669656822367875,0.41286442324325046,1,1,-1,1,-1,1,-1
3404,0,0.46579804560260585,0.3018867924528302,0.8,0.44919049283971785,0.0,0.14602426650119257,0.4848484848484848,0.5228234837569119,0.30650563759022503,-1,-1,-1,1,-1,1,-1
3405,1,0.6026058631921825,0.3584905660377358,0.2,0.6612309894898046,0.3333333333333333,0.1152256263894788,0.15602836879432622,0.7144432974827334,0.3085382415616822,1,-1,-1,1,-1,1,-1
3406,1,0.742671009771987,0.5094339622641509,0.4,0.17545326144199114,0.0,0.32929550781121275,0.19636363636363635,0.2276889498262989,0.24777091097796852,1,-1,-1,1,-1,-1,1
3407,0,0.752442996742671,0.24528301886792453,0.2,0.0,0.0,0.9759972702422508,0.1983739837398374,0.0026293564117190545,0.46871796169959623,1,-1,1,-1,-1,1,-1
3408,1,0.6319218241042345,0.39622641509433965,0.6,0.0,0.0,0.8332762083580116,0.3292517006802721,0.019989453870559924,0.2896328225114644,-1,-1,1,-1,-1,-1,1
3409,0,0.6188925081433225,0.33962264150943394,0.2,0.4228267038594638,0.3333333333333333,0.13445810683437553,0.16231884057971013,0.512917407641759,0.3293246993524514,1,-1,-1,1,-1,1,-1
3410,1,0.3485342019543974,0.4339622641509434,0.4,0.0,0.3333333333333333,0.15916022519795217,0.22222222222222224,0.18208409091324362,0.17452710196688953,1,1,-1,1,-1,1,-1
3411,1,0.7231270358306189,0.09433962264150944,0.6,0.757544828139667,0.0,0.25669362683015723,0.5535353535353535,0.6420710430669089,0.6622949788492082,-1,-1,-1,1,-1,-1,1
3412,0,0.7100977198697068,0.18867924528301888,0.4,0.0,0.3333333333333333,0.6478889104415354,0.343859649122807,0.04812358562394761,0.5186136071887034,-1,-1,-1,1,-1,1,-1
3413,0,0.3322475570032573,0.2641509433962264,0.8,0.4509524614230861,0.0,0.01676049129989766,0.5142857142857142,0.6555266602516097,0.288926779845306,-1,-1,-1,1,-1,-1,1
3414,0,0.2996742671009772,0.39622641509433965,0.8,0.512104801088822,0.0,0.8961632732234212,0.42176870748299317,0.21173145600670712,0.18160829458924196,1,-1,1,-1,-1,-1,1
3415,0,0.7785016286644951,0.2641509433962264,0.8,0.0,0.3333333333333333,0.3661035697773727,0.5142857142857142,0.11003839141468866,0.45820050905676235,1,1,-1,1,-1,-1,1
3416,0,0.46254071661237783,0.11320754716981132,0.4,0.26245060893345584,0.3333333333333333,0.1507025901154333,0.39999999999999997,0.3803876422842042,0.509295155529778,1,-1,1,-1,-1,1,-1
3417,0,0.4592833876221498,0.3584905660377358,0.2,0.7147716312193967,0.3333333333333333,0.8465411690594815,0.15602836879432622,0.30616336036860553,0.25995649725623554,1,1,-1,-1,1,1,-1
3418,1,0.46905537459283386,0.6415094339622641,0.6,0.0,0.0,0.2477326956051748,0.23225806451612904,0.14730133910787363,0.10566315683747086,1,-1,-1,1,-1,-1,1
3419,1,0.5244299674267101,0.4528301886792453,0.6,0.5869399738801381,0.0,0.2681221922054542,0.30256410256410265,0.5213381438878658,0.21759610394794618,1,1,-1,-1,1,-1,1
3420,0,0.5895765472312704,0.2641509433962264,0.2,0.2713444306400619,0.0,0.8313458863897235,0.19047619047619047,0.1306509044001034,0.3865371784416932,-1,1,1,-1,-1,1,-1
3421,0,0.7915309446254072,0.03773584905660377,0.8,0.665142862671206,0.3333333333333333,0.972853199485122,0.7733333333333334,0.2504002505451422,0.8036671856080262,-1,1,-1,1,-1,-1,1
3422,0,0.2931596091205212,0.22641509433962265,0.6,0.4386387442609538,0.3333333333333333,0.46442181207326944,0.4333333333333333,0.3208056475010118,0.30721328489880645,1,1,-1,-1,1,1,-1
3423,0,0.6775244299674267,0.2830188679245283,0.4,0.0,0.3333333333333333,0.9805979101675237,0.2883720930232558,0.0021194848500079846,0.4011054657800413,1,-1,-1,1,-1,1,-1
3424,0,0.6319218241042345,0.5471698113207547,0.8,0.608272886182888,0.3333333333333333,0.9439436854460317,0.343859649122807,0.23656363030276445,0.19450286328171226,1,1,-1,-1,1,-1,1
3425,0,0.6612377850162866,0.18867924528301888,0.6,0.0,0.0,0.7534351491856397,0.46315789473684205,0.031212023811954277,0.4981290798350312,1,1,-1,1,-1,-1,1
3426,0,0.6091205211726385,0.3584905660377358,0.0,0.0,0.3333333333333333,0.8341753382065333,0.05957446808510638,0.019869823192387726,0.3107465026664753,1,-1,-1,1,-1,-1,1
3427,0,0.5863192182410424,0.0,0.8,0.0,0.3333333333333333,0.29583243487046607,0.838095238095238,0.13106593974882486,0.7720364741641338,1,-1,1,-1,-1,1,-1
3428,0,0.5244299674267101,0.3018867924528302,0.8,0.3811282609879981,0.3333333333333333,0.3035027575355533,0.4848484848484848,0.36717452177113274,0.32773505684766707,1,1,-1,1,-1,-1,1
3429,0,0.5635179153094463,0.20754716981132076,0.8,0.0,0.3333333333333333,0.5868691966753264,0.5641025641025641,0.05918919119986019,0.4354849440474765,-1,-1,-1,1,-1,-1,1
3430,1,0.5146579804560261,0.2830188679245283,1.0,0.0,0.6666666666666666,0.6637110769407506,0.6046511627906977,0.04541876246287059,0.34076344721883634,1,-1,-1,1,-1,-1,1
3431,1,1.0,0.3584905660377358,0.6,0.6938605953675904,1.0,0.028291340199002046,0.348936170212766,0.8532097972289507,0.4432421689540571,1,-1,1,-1,-1,-1,1
3432,0,0.5472312703583062,0.20754716981132076,0.8,0.38565225152369165,0.0,0.8739154886209873,0.5641025641025641,0.1673275440481058,0.4288318496932923,1,1,-1,-1,1,1,-1
3433,0,0.8469055374592834,0.24528301886792453,0.8,0.5213661786883084,0.0,0.7614662301941905,0.5300813008130081,0.25246424131240747,0.5054235700634121,1,-1,-1,-1,1,1,-1
3434,0,0.4006514657980456,0.32075471698113206,0.2,0.20005968124379325,0.0,0.11695114590503379,0.1688888888888889,0.35602873020162656,0.26800438217148126,1,1,-1,1,-1,1,-1
3435,0,0.6254071661237784,0.20754716981132076,0.0,0.4124045316192039,0.0,0.8135347820478176,0.09914529914529914,0.19245590795654216,0.4607667025933761,1,1,-1,-1,1,1,-1
3436,0,0.6872964169381107,0.33962264150943394,0.6,0.5131977148570375,0.0,0.18167342907102552,0.3594202898550725,0.5393477154439709,0.35301550055278536,1,-1,-1,1,-1,1,-1
3437,0,0.6514657980456026,0.22641509433962265,0.8,0.0,0.3333333333333333,0.1452672036414348,0.5466666666666666,0.18821976436957308,0.44992215879605596,1,-1,1,-1,-1,1,-1
3438,0,0.7231270358306189,0.2830188679245283,0.4,0.6076682230365635,0.0,0.45151502025896456,0.2883720930232558,0.41846666397260507,0.4180012309771786,1,-1,-1,1,-1,-1,1
3439,0,0.8664495114006515,0.3018867924528302,0.6,0.0,0.3333333333333333,0.5487072021725069,0.38181818181818183,0.0666696373194417,0.4515733358494127,1,-1,-1,1,-1,1,-1
3440,0,0.6905537459283387,0.33962264150943394,0.2,0.4002465598235478,0.0,0.5056968038576308,0.16231884057971013,0.28336909430424156,0.35414363394327747,1,1,-1,1,-1,1,-1
3441,0,0.30293159609120524,0.3584905660377358,0.4,0.5661704093795507,0.3333333333333333,0.37468043755220115,0.2524822695035461,0.4380510100224571,0.20695823074120284,-1,1,-1,1,-1,1,-1
3442,0,0.5374592833876222,0.3018867924528302,0.8,0.0,0.3333333333333333,0.4010022608307542,0.4848484848484848,0.10061425995233407,0.33245270557154316,1,-1,1,-1,-1,-1,1
3443,0,0.5765472312703583,0.11320754716981132,0.8,0.0,0.3333333333333333,0.961270679162598,0.6666666666666667,0.004280702691646384,0.5627155896089624,1,-1,-1,1,-1,1,-1
