,Exited,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,HasCrCard,IsActiveMember,Geography_France,Geography_Spain,Geography_Germany,Gender_Female,Gender_Male
3965,0,705,39,5,118471.28,1,108953.92,1,1,-1,-1,1,-1,1
3966,0,605,43,4,123604.31,1,116314.89,1,1,1,-1,-1,-1,1
3967,0,715,39,5,141044.74,1,134496.81,-1,1,-1,1,-1,-1,1
3968,0,555,33,5,62397.41,2,98624.08,-1,1,1,-1,-1,1,-1
3969,0,569,33,2,62397.41,2,135781.68,1,1,1,-1,-1,-1,1
3970,1,586,57,7,155865.65,1,61529.95,-1,-1,1,-1,-1,-1,1
3971,1,623,41,5,157116.41,1,77497.98,-1,-1,1,-1,-1,-1,1
3972,0,629,38,2,62397.41,1,107360.81,-1,1,1,-1,-1,-1,1
3973,0,725,34,3,62397.41,2,68156.04,1,1,-1,1,-1,-1,1
3974,0,650,67,6,131622.67,2,114110.3,1,1,1,-1,-1,1,-1
3975,0,712,39,7,62397.41,2,126350.8,1,-1,-1,1,-1,-1,1
3976,1,564,45,3,62397.41,1,133247.7,1,1,1,-1,-1,1,-1
3977,0,556,40,5,62397.41,2,137084.83,1,1,-1,1,-1,-1,1
3978,0,595,35,5,131366.61,1,74344.47,-1,-1,1,-1,-1,-1,1
3979,0,653,38,5,124810.86,1,116467.61,1,1,-1,1,-1,-1,1
3980,0,550,39,5,62397.41,1,86610.04,1,-1,1,-1,-1,-1,1
3981,0,654,49,3,122113.47,2,70738.78,-1,-1,-1,-1,1,-1,1
3982,0,647,41,3,121637.17,2,69250.84,1,-1,-1,-1,1,-1,1
3983,1,600,49,6,123103.7,1,84681.72,1,-1,-1,-1,1,1,-1
3984,1,533,49,5,126356.22,1,96663.66,1,1,1,-1,-1,1,-1
3985,0,612,37,3,113167.85,2,127725.09,1,1,-1,-1,1,1,-1
3986,1,753,40,3,103074.32,1,62886.99,-1,-1,-1,-1,1,1,-1
3987,0,655,32,5,62397.41,2,96947.08,1,1,1,-1,-1,-1,1
3988,1,639,48,3,62397.41,1,132893.57,1,1,1,-1,-1,-1,1
3989,0,590,40,4,135934.71,1,102313.77,1,1,1,-1,-1,-1,1
3990,0,683,34,5,88293.13,1,139142.44,-1,1,1,-1,-1,-1,1
3991,0,504,59,3,131584.01,1,70224.05,-1,1,-1,-1,1,1,-1
3992,1,653,42,5,136806.28,1,132068.07,1,-1,1,-1,-1,-1,1
3993,0,569,34,3,134902.83,1,78665.18,1,-1,1,-1,-1,1,-1
3994,0,670,40,3,133267.82,1,83180.87,1,1,1,-1,-1,-1,1
3995,0,708,40,5,124176.77,1,89877.09,1,1,-1,-1,1,-1,1
3996,1,753,54,5,116772.41,2,67753.0,-1,-1,-1,1,-1,-1,1
3997,0,639,33,5,149254.39,2,103403.56,1,1,-1,-1,1,-1,1
3998,0,573,44,5,125680.65,1,97929.82,1,1,1,-1,-1,-1,1
3999,0,622,58,4,62397.41,2,87329.9,1,1,1,-1,-1,-1,1
4000,0,571,39,6,62397.41,1,102966.99,-1,1,-1,1,-1,1,-1
4001,0,641,38,3,129971.0,1,104776.95,-1,1,-1,1,-1,-1,1
4002,0,753,44,6,62397.41,2,108171.83,-1,1,1,-1,-1,-1,1
4003,0,554,39,4,124080.7,1,77387.93,1,1,-1,-1,1,-1,1
4004,0,649,42,5,123329.22,1,119699.34,1,1,-1,1,-1,1,-1
4005,0,573,44,4,62397.41,2,102309.55,-1,1,-1,1,-1,1,-1
4006,0,572,38,7,62397.41,2,129147.73,-1,1,-1,1,-1,-1,1
4007,1,615,55,6,122093.47,4,115233.22,-1,-1,-1,-1,1,1,-1
4008,1,677,57,5,116132.9,1,68512.44,1,-1,-1,-1,1,-1,1
4009,0,600,36,5,99806.54,2,98323.52,1,1,-1,-1,1,1,-1
4010,0,584,37,6,62397.41,2,136257.72,1,-1,-1,1,-1,1,-1
4011,1,604,47,5,125800.26,1,113776.48,-1,1,-1,-1,1,1,-1
4012,0,625,37,6,103090.81,2,131752.96,1,-1,1,-1,-1,-1,1
4013,0,631,69,7,62397.41,2,106236.02,1,1,-1,1,-1,1,-1
4014,0,538,39,4,62397.41,2,62969.53,1,-1,1,-1,-1,1,-1
4015,1,626,44,4,101233.93,2,106713.68,1,1,-1,-1,1,1,-1
4016,0,628,38,6,103087.69,1,112147.66,1,1,-1,1,-1,-1,1
4017,0,605,43,3,132482.89,2,61440.15,1,-1,-1,1,-1,-1,1
4018,0,617,37,2,106838.88,1,88254.54,-1,-1,1,-1,-1,-1,1
4019,0,650,46,5,118234.12,2,84995.52,1,1,-1,-1,1,1,-1
4020,0,530,32,5,129559.89,2,99393.65,1,1,1,-1,-1,-1,1
4021,0,660,41,3,124520.49,2,101512.69,1,-1,-1,-1,1,-1,1
4022,0,630,41,6,62397.41,2,103901.15,-1,1,1,-1,-1,1,-1
4023,0,500,42,3,62397.41,2,115660.58,1,-1,1,-1,-1,-1,1
4024,0,639,44,5,62397.41,1,126276.69,1,1,1,-1,-1,1,-1
4025,0,600,42,2,62397.41,2,127699.32,1,-1,1,-1,-1,1,-1
4026,0,634,44,5,110576.55,1,86514.99,1,1,1,-1,-1,1,-1
4027,1,617,42,7,112430.1,3,68196.34,-1,1,1,-1,-1,1,-1
4028,0,707,42,3,62397.41,1,60943.49,-1,1,1,-1,-1,-1,1
4029,0,574,45,5,62397.41,2,138253.9,1,1,1,-1,-1,1,-1
4030,0,648,39,3,62397.41,2,87089.63,-1,-1,1,-1,-1,1,-1
4031,0,646,39,4,107349.13,1,138041.76,1,1,-1,-1,1,1,-1
4032,0,640,41,4,127293.34,2,116754.79,-1,-1,-1,-1,1,1,-1
4033,0,687,47,5,141473.79,1,110802.48,1,-1,-1,1,-1,-1,1
4034,0,617,37,5,129182.17,1,113112.63,1,1,-1,1,-1,-1,1
4035,0,643,40,3,135199.48,1,133568.76,1,1,-1,-1,1,-1,1
4036,0,592,37,4,112460.82,2,72759.16,-1,1,1,-1,-1,-1,1
4037,0,604,32,3,117424.66,2,111710.09,-1,1,-1,-1,1,1,-1
4038,1,594,44,3,105810.78,1,115621.33,-1,1,-1,1,-1,1,-1
4039,0,738,44,5,136012.56,2,134385.46,-1,-1,-1,1,-1,-1,1
4040,1,641,43,2,123768.2,1,105501.43,1,-1,-1,-1,1,1,-1
4041,1,551,50,4,104083.8,2,84032.71,-1,-1,-1,1,-1,1,-1
4042,0,565,44,4,62397.41,1,140319.41,-1,-1,-1,1,-1,1,-1
4043,0,707,37,5,62397.41,2,84668.2,-1,1,-1,1,-1,-1,1
4044,0,630,39,2,111685.6,1,79783.87,1,-1,1,-1,-1,-1,1
4045,0,612,39,6,62397.41,1,77897.86,-1,-1,-1,1,-1,-1,1
4046,0,557,36,4,119991.5,1,89628.9,-1,-1,1,-1,-1,-1,1
4047,1,629,43,5,128085.65,2,122923.58,1,1,1,-1,-1,1,-1
4048,1,635,37,4,129245.74,1,119687.95,-1,1,-1,-1,1,1,-1
4049,0,539,36,6,62397.41,2,105381.45,1,-1,1,-1,-1,1,-1
4050,0,626,39,6,133383.18,1,98162.91,1,-1,1,-1,-1,-1,1
4051,0,525,38,5,98176.65,1,104501.76,1,1,1,-1,-1,1,-1
4052,1,628,45,4,150434.1,2,86034.33,-1,-1,1,-1,-1,1,-1
4053,0,690,42,4,120308.53,1,87662.43,-1,1,1,-1,-1,-1,1
4054,0,613,32,6,62397.41,2,113336.64,1,1,-1,1,-1,1,-1
4055,0,591,52,3,132035.48,1,96775.02,1,1,1,-1,-1,-1,1
4056,0,577,40,4,62397.41,1,125040.2,1,-1,1,-1,-1,-1,1
4057,0,577,38,5,62397.41,2,65895.03,1,1,-1,1,-1,-1,1
4058,1,701,48,6,122455.43,2,128421.28,-1,1,-1,-1,1,1,-1
4059,0,627,44,5,128445.69,1,140214.88,1,1,1,-1,-1,-1,1
4060,0,549,47,6,115435.4,2,88708.19,1,1,1,-1,-1,1,-1
4061,0,574,39,3,131450.71,2,61628.33,1,-1,1,-1,-1,-1,1
4062,1,639,46,3,120861.86,4,72658.51,1,-1,-1,-1,1,1,-1
4063,0,622,39,4,62397.41,2,76531.4,1,1,1,-1,-1,1,-1
4064,0,539,42,4,62397.41,2,62815.04,-1,-1,1,-1,-1,-1,1
4065,0,721,42,6,62397.41,3,104582.34,-1,-1,1,-1,-1,-1,1
4066,1,599,48,6,124441.66,1,70843.57,1,1,-1,-1,1,-1,1
4067,0,712,42,3,131098.66,1,141589.05,1,-1,-1,1,-1,1,-1
4068,0,580,34,7,117593.35,2,123151.3,1,-1,-1,-1,1,1,-1
4069,0,560,47,3,62397.41,2,130004.04,-1,1,1,-1,-1,1,-1
4070,0,623,60,4,117039.19,2,89057.75,1,1,-1,-1,1,-1,1
4071,0,641,32,3,62397.41,2,96421.12,1,-1,1,-1,-1,-1,1
4072,0,753,39,3,62397.41,2,79574.45,-1,-1,1,-1,-1,1,-1
4073,0,684,43,5,62397.41,2,106114.18,1,1,1,-1,-1,-1,1
4074,0,535,44,3,132861.84,2,121549.23,1,-1,1,-1,-1,1,-1
4075,0,582,34,5,62397.41,2,108235.17,1,-1,-1,1,-1,1,-1
4076,0,663,38,3,125568.03,1,81413.02,1,1,1,-1,-1,-1,1
4077,0,610,42,5,62397.41,1,69089.49,1,1,-1,1,-1,-1,1
4078,1,687,46,3,143722.92,2,97124.52,-1,1,-1,1,-1,-1,1
4079,0,626,42,3,156057.31,2,96946.45,1,-1,1,-1,-1,-1,1
4080,0,648,41,3,111268.24,1,137810.7,1,-1,1,-1,-1,-1,1
4081,1,703,50,3,129437.55,1,101019.6,1,-1,-1,-1,1,-1,1
4082,0,640,39,6,120648.18,1,68178.53,1,1,1,-1,-1,1,-1
4083,1,525,49,5,123613.54,1,59986.28,-1,1,1,-1,-1,-1,1
4084,0,659,33,3,62397.41,2,94819.53,-1,-1,1,-1,-1,1,-1
4085,0,642,39,6,104878.54,2,141642.75,-1,1,-1,-1,1,1,-1
4086,0,628,40,4,159103.11,1,74572.48,1,1,-1,-1,1,-1,1
4087,0,695,42,4,129055.03,1,82571.68,1,1,1,-1,-1,-1,1
4088,0,580,49,5,62397.41,2,77050.62,1,1,1,-1,-1,1,-1
4089,0,687,36,4,62397.41,2,134016.67,1,1,1,-1,-1,1,-1
4090,0,610,54,5,113734.7,1,76773.14,1,1,1,-1,-1,-1,1
4091,0,638,34,6,62397.41,1,137390.49,1,1,-1,1,-1,-1,1
4092,0,710,34,4,132941.75,1,107284.69,1,-1,1,-1,-1,1,-1
4093,1,566,52,3,115711.45,1,67521.48,1,1,-1,-1,1,1,-1
4094,0,676,37,5,120355.62,1,63981.75,1,-1,-1,-1,1,-1,1
4095,0,647,37,3,101667.72,1,131535.3,-1,1,1,-1,-1,-1,1
4096,1,601,52,6,156297.35,1,97341.55,1,-1,1,-1,-1,-1,1
4097,1,665,52,7,111873.2,1,87586.76,-1,-1,-1,-1,1,1,-1
4098,0,576,35,5,124565.94,1,87489.18,1,1,-1,1,-1,-1,1
4099,0,564,40,3,150300.72,1,66997.27,1,1,-1,1,-1,-1,1
4100,0,606,34,6,142594.44,1,101437.75,-1,1,1,-1,-1,1,-1
4101,0,536,32,5,118573.42,2,81248.41,1,-1,-1,-1,1,-1,1
4102,0,593,36,3,146298.07,2,109554.86,1,-1,-1,1,-1,1,-1
4103,0,566,34,6,62397.41,2,63829.47,1,1,1,-1,-1,1,-1
4104,0,548,49,5,117376.31,1,109078.07,-1,-1,1,-1,-1,1,-1
4105,1,614,55,5,122103.97,1,97886.32,1,1,1,-1,-1,-1,1
4106,0,536,34,5,137487.11,1,128687.3,-1,-1,-1,1,-1,-1,1
4107,0,722,42,3,62397.41,2,82709.04,1,1,-1,1,-1,-1,1
4108,0,652,42,5,137406.04,1,99077.24,1,1,1,-1,-1,-1,1
4109,0,571,45,3,62397.41,2,67637.71,-1,-1,1,-1,-1,-1,1
4110,0,662,40,6,69566.0,2,80751.3,1,-1,-1,1,-1,1,-1
4111,0,684,35,6,62397.41,2,102715.9,1,-1,1,-1,-1,-1,1
4112,0,544,37,2,62397.41,2,112981.51,1,1,1,-1,-1,1,-1
4113,0,542,51,4,62397.41,2,62622.37,1,-1,-1,1,-1,-1,1
4114,0,723,38,4,100178.69,1,73617.96,1,1,1,-1,-1,1,-1
4115,0,667,37,5,62397.41,2,61336.96,1,1,1,-1,-1,-1,1
4116,0,680,44,7,62397.41,2,123022.86,1,-1,1,-1,-1,1,-1
4117,0,686,33,4,62397.41,2,88901.65,1,1,-1,1,-1,-1,1
4118,0,565,39,6,62397.41,2,119374.64,-1,1,1,-1,-1,1,-1
4119,0,587,61,5,135383.78,1,127226.5,1,1,-1,-1,1,1,-1
4120,0,753,35,3,113211.14,2,72529.86,1,1,-1,-1,1,-1,1
4121,0,644,38,6,123333.93,1,107210.59,1,-1,1,-1,-1,-1,1
4122,0,560,49,2,143181.07,1,119538.02,-1,1,1,-1,-1,-1,1
4123,0,627,42,5,62397.41,2,63290.7,1,-1,-1,1,-1,1,-1
4124,0,636,42,4,62397.41,2,94937.26,-1,-1,1,-1,-1,-1,1
4125,1,656,44,6,128088.86,1,82733.22,1,-1,-1,-1,1,1,-1
4126,1,585,55,5,84804.69,3,86210.79,-1,1,1,-1,-1,1,-1
4127,0,600,43,5,106866.8,2,82426.54,1,-1,-1,-1,1,1,-1
4128,0,525,37,5,134754.98,2,75309.45,1,-1,-1,-1,1,1,-1
4129,0,571,34,5,108942.31,2,139387.97,1,-1,1,-1,-1,1,-1
4130,0,691,42,7,155411.82,2,114669.57,1,1,1,-1,-1,-1,1
4131,0,678,35,4,133890.09,2,71568.53,1,-1,1,-1,-1,1,-1
4132,0,753,44,3,151338.07,2,110964.72,-1,1,-1,-1,1,-1,1
4133,0,659,70,5,62397.41,2,137715.27,-1,1,1,-1,-1,1,-1
4134,0,753,43,5,119941.86,1,99869.25,1,-1,-1,-1,1,1,-1
4135,0,654,42,3,62397.41,1,92655.6,1,1,-1,1,-1,-1,1
4136,1,672,44,3,62397.41,2,69204.3,-1,1,1,-1,-1,1,-1
4137,0,613,35,3,134332.93,2,92236.7,1,-1,-1,-1,1,1,-1
4138,0,525,49,5,106159.56,1,93903.19,-1,1,-1,1,-1,-1,1
4139,1,624,39,5,140088.35,1,68445.01,1,-1,1,-1,-1,-1,1
4140,0,693,45,4,95090.06,2,117053.95,-1,1,-1,-1,1,1,-1
4141,1,629,44,5,132749.22,1,57800.8,1,1,-1,-1,1,1,-1
4142,0,679,43,3,128496.97,1,139815.06,1,1,-1,-1,1,1,-1
4143,0,560,39,3,129264.48,1,104376.93,1,1,1,-1,-1,-1,1
4144,0,686,47,5,62397.41,2,138463.97,1,1,1,-1,-1,1,-1
4145,1,730,50,6,95609.44,2,96414.06,-1,-1,-1,1,-1,1,-1
4146,0,661,43,6,62397.41,2,104268.21,1,1,-1,1,-1,1,-1
4147,0,529,30,5,119271.08,1,80518.64,1,1,-1,1,-1,1,-1
4148,1,650,55,5,87985.76,3,98994.0,-1,-1,-1,1,-1,-1,1
4149,0,744,55,3,62397.41,2,74434.34,1,1,1,-1,-1,1,-1
4150,0,664,33,6,62397.41,2,105239.95,-1,1,1,-1,-1,-1,1
4151,0,604,37,6,62397.41,2,75868.76,1,1,1,-1,-1,-1,1
4152,0,672,60,5,124321.11,1,100230.07,1,1,-1,-1,1,-1,1
4153,0,595,60,5,62397.41,1,100401.18,1,1,1,-1,-1,1,-1
4154,1,573,42,6,62397.41,2,57694.49,-1,-1,-1,1,-1,-1,1
4155,0,617,35,4,139566.83,2,104579.25,1,-1,-1,-1,1,1,-1
4156,0,630,43,4,62397.41,2,136654.55,-1,-1,1,-1,-1,1,-1
4157,1,625,49,6,121864.56,4,90953.34,-1,-1,1,-1,-1,-1,1
4158,0,534,41,6,62397.41,2,85478.66,1,1,1,-1,-1,-1,1
4159,1,624,49,5,107531.29,2,63373.05,-1,1,1,-1,-1,1,-1
4160,0,592,42,3,62397.41,2,137309.18,-1,1,-1,1,-1,-1,1
4161,0,593,36,7,112281.25,1,112588.93,1,1,-1,1,-1,1,-1
4162,0,614,42,4,132868.96,1,97380.89,1,1,1,-1,-1,1,-1
4163,1,615,41,6,116953.53,3,114364.07,1,-1,1,-1,-1,-1,1
4164,1,632,49,5,62397.41,1,79054.82,1,-1,1,-1,-1,-1,1
4165,0,600,54,3,128259.09,2,142341.37,1,1,-1,-1,1,1,-1
4166,0,594,37,6,125151.83,2,78965.51,-1,-1,-1,1,-1,-1,1
4167,0,633,42,5,109213.79,2,85647.57,1,-1,1,-1,-1,-1,1
4168,0,514,40,5,62397.41,1,80547.32,1,1,1,-1,-1,1,-1
4169,0,642,37,4,129468.55,1,58857.5,-1,-1,-1,1,-1,-1,1
4170,0,684,42,6,112942.61,1,112236.5,1,1,-1,1,-1,1,-1
4171,0,616,38,3,62397.41,1,102912.04,1,-1,1,-1,-1,1,-1
4172,1,664,42,7,62397.41,2,63437.53,1,1,1,-1,-1,1,-1
4173,0,688,41,6,96185.89,1,113081.83,1,-1,1,-1,-1,-1,1
4174,0,646,41,6,115769.58,1,67286.06,-1,1,-1,1,-1,-1,1
4175,0,563,48,4,124995.74,2,97664.15,1,-1,1,-1,-1,-1,1
4176,0,545,69,6,115477.37,1,102306.0,-1,1,-1,-1,1,1,-1
4177,0,623,39,5,136119.77,1,100927.26,1,-1,-1,1,-1,-1,1
4178,0,555,41,5,62397.41,2,100969.93,1,1,-1,1,-1,1,-1
4179,0,623,36,4,129462.63,2,99144.45,1,-1,-1,1,-1,-1,1
4180,0,572,36,4,127105.13,1,77677.91,1,1,1,-1,-1,-1,1
4181,0,620,40,7,62397.41,2,85418.73,1,-1,1,-1,-1,-1,1
4182,0,722,42,3,146931.14,2,86428.41,1,-1,1,-1,-1,1,-1
4183,0,650,39,6,62397.41,2,73994.33,1,1,1,-1,-1,1,-1
4184,1,613,52,6,118676.37,1,126662.56,1,1,-1,-1,1,1,-1
4185,0,679,60,3,62397.41,2,136745.57,1,1,-1,1,-1,-1,1
4186,1,685,44,5,137351.79,3,83023.28,1,1,-1,-1,1,-1,1
4187,0,543,40,3,106070.63,1,82741.96,-1,-1,1,-1,-1,-1,1
4188,0,565,37,6,135396.95,1,91791.91,1,1,-1,1,-1,-1,1
4189,0,706,48,6,62397.41,2,72290.65,1,1,-1,1,-1,-1,1
4190,1,640,52,3,136895.23,1,124197.32,-1,-1,1,-1,-1,-1,1
4191,0,568,41,3,117138.33,2,117190.2,1,1,-1,-1,1,1,-1
4192,1,600,46,6,62397.41,3,104638.79,-1,1,1,-1,-1,1,-1
4193,0,563,35,5,104677.28,1,91801.13,-1,1,-1,1,-1,1,-1
4194,1,615,41,4,62397.41,2,75060.97,1,-1,1,-1,-1,1,-1
4195,1,625,49,4,136452.32,1,124411.89,1,1,1,-1,-1,1,-1
4196,0,655,42,3,109871.71,2,80897.81,-1,1,1,-1,-1,-1,1
4197,1,573,42,6,135284.87,2,96147.03,1,-1,-1,-1,1,-1,1
4198,0,574,57,3,134037.67,1,95239.49,1,1,-1,-1,1,-1,1
4199,0,538,42,6,62397.41,2,135280.83,-1,1,1,-1,-1,1,-1
4200,0,618,37,3,62397.41,2,129656.17,1,1,-1,1,-1,1,-1
4201,0,624,36,4,62397.41,2,58682.78,1,-1,1,-1,-1,1,-1
4202,0,738,39,6,62397.41,2,71083.6,1,1,1,-1,-1,-1,1
4203,0,623,38,2,62397.41,2,125546.8,1,-1,1,-1,-1,1,-1
4204,0,582,39,3,62397.41,2,101169.78,1,-1,1,-1,-1,1,-1
4205,1,524,49,6,135225.53,1,83566.38,1,-1,1,-1,-1,-1,1
4206,0,545,56,6,124193.16,1,134523.15,1,1,-1,1,-1,1,-1
4207,0,599,46,4,62397.41,1,129887.44,1,-1,1,-1,-1,1,-1
4208,1,677,52,6,116425.14,2,117393.24,1,-1,-1,-1,1,1,-1
4209,0,630,49,6,118077.92,1,87859.3,1,1,-1,1,-1,1,-1
4210,0,646,43,5,62397.41,2,92956.96,-1,-1,1,-1,-1,1,-1
4211,0,685,45,3,133588.21,2,130653.28,1,-1,1,-1,-1,-1,1
4212,1,672,47,4,62397.41,1,93617.05,-1,-1,-1,1,-1,-1,1
4213,0,749,28,3,143307.19,1,119516.74,-1,-1,1,-1,-1,-1,1
4214,1,606,48,5,62397.41,1,90517.52,1,-1,1,-1,-1,1,-1
4215,1,626,47,4,85087.34,1,83397.24,1,-1,1,-1,-1,1,-1
4216,1,647,58,7,121573.82,1,120176.72,1,-1,1,-1,-1,1,-1
4217,0,538,40,7,62397.41,2,62072.52,1,-1,1,-1,-1,-1,1
4218,1,606,40,7,62397.41,1,67542.63,1,1,1,-1,-1,-1,1
4219,0,665,40,3,62397.41,3,97515.13,1,1,1,-1,-1,-1,1
4220,0,670,45,5,62397.41,2,112213.49,1,1,-1,1,-1,-1,1
4221,0,559,39,4,138408.57,1,142203.36,-1,-1,-1,1,-1,1,-1
4222,1,524,32,3,110484.7,2,126638.52,-1,-1,-1,-1,1,1,-1
4223,1,598,57,6,121810.86,2,83089.19,-1,-1,-1,-1,1,-1,1
4224,0,741,47,7,62397.41,1,77794.49,-1,1,-1,1,-1,1,-1
4225,0,672,42,6,62397.41,2,57577.82,1,1,1,-1,-1,-1,1
4226,0,534,38,6,85598.36,1,91324.83,1,1,-1,1,-1,-1,1
4227,1,667,60,6,136891.06,1,78152.12,1,-1,-1,-1,1,1,-1
4228,1,633,39,5,121719.35,1,79280.15,1,-1,-1,-1,1,-1,1
4229,1,609,32,6,116944.43,2,133771.04,-1,-1,-1,-1,1,-1,1
4230,0,660,41,5,123345.42,1,63204.86,1,1,-1,-1,1,1,-1
4231,0,603,38,3,115825.52,2,82608.74,-1,1,-1,-1,1,1,-1
4232,0,753,35,3,62397.41,2,73989.79,1,1,1,-1,-1,1,-1
4233,0,577,39,5,62397.41,2,73039.51,-1,-1,1,-1,-1,1,-1
4234,1,587,45,3,124384.68,1,101494.94,-1,-1,-1,-1,1,1,-1
4235,1,612,43,6,142559.69,1,91751.77,1,-1,-1,-1,1,-1,1
4236,0,661,36,3,62397.41,2,132689.89,1,-1,1,-1,-1,-1,1
4237,0,650,37,6,62397.41,2,140405.55,1,1,1,-1,-1,1,-1
4238,0,621,32,4,62397.41,2,87540.08,1,1,-1,1,-1,-1,1
4239,0,669,45,4,62397.41,2,92594.08,-1,-1,1,-1,-1,1,-1
4240,1,519,52,6,132507.77,3,121282.82,-1,-1,-1,-1,1,1,-1
4241,0,658,44,5,132271.04,1,139674.07,-1,1,-1,-1,1,-1,1
4242,0,695,32,3,62397.41,2,135765.17,1,-1,1,-1,-1,1,-1
4243,0,702,40,5,120487.0,1,69379.73,-1,1,1,-1,-1,1,-1
4244,0,708,37,4,62397.41,2,106633.76,-1,1,1,-1,-1,1,-1
4245,1,567,50,6,123483.18,2,77281.33,1,-1,-1,-1,1,-1,1
4246,1,498,57,6,125625.96,2,83386.43,1,-1,-1,-1,1,1,-1
4247,0,647,34,5,106174.45,2,121052.4,1,-1,-1,1,-1,1,-1
4248,0,551,36,4,92694.9,1,123057.84,1,-1,-1,1,-1,-1,1
4249,0,687,41,6,108997.65,1,71831.62,1,1,-1,1,-1,1,-1
4250,0,633,41,3,136355.9,1,94825.28,1,1,1,-1,-1,1,-1
4251,0,665,42,3,62397.41,2,60081.28,-1,1,1,-1,-1,-1,1
4252,0,590,55,4,131871.44,2,81005.65,1,1,1,-1,-1,-1,1
4253,0,713,42,6,116276.81,1,119713.12,-1,-1,-1,-1,1,1,-1
4254,0,640,57,5,62397.41,2,136164.87,1,1,1,-1,-1,1,-1
4255,0,601,39,6,111845.31,1,74316.18,1,-1,-1,1,-1,-1,1
4256,1,591,48,6,116160.81,1,91235.43,1,1,-1,-1,1,-1,1
4257,0,588,43,3,128780.55,2,139194.86,1,-1,1,-1,-1,1,-1
4258,0,638,43,5,131810.9,1,65842.63,-1,-1,1,-1,-1,1,-1
4259,1,606,45,5,62397.41,2,124770.45,1,-1,-1,1,-1,-1,1
4260,0,647,44,6,136140.48,2,59299.71,1,1,-1,-1,1,1,-1
4261,0,559,52,4,62397.41,2,66377.75,-1,1,-1,1,-1,-1,1
4262,1,659,50,5,160525.65,4,113206.71,-1,1,1,-1,-1,1,-1
4263,1,598,43,6,144087.29,3,72833.26,1,-1,-1,-1,1,1,-1
4264,1,662,47,6,62397.41,1,82670.84,-1,-1,-1,1,-1,-1,1
4265,0,553,39,3,119108.3,1,131940.04,-1,1,1,-1,-1,-1,1
4266,0,623,31,4,62397.41,2,69492.95,1,-1,1,-1,-1,-1,1
4267,0,753,32,6,134297.86,1,84273.99,-1,1,-1,1,-1,1,-1
4268,0,585,43,4,62397.41,2,96333.28,1,-1,-1,1,-1,1,-1
4269,0,645,43,5,62397.41,2,61584.93,1,1,-1,1,-1,1,-1
4270,1,603,49,4,128944.44,1,72850.45,-1,-1,-1,-1,1,-1,1
4271,0,632,48,5,62397.41,2,78635.04,1,-1,1,-1,-1,1,-1
4272,0,602,32,6,125010.91,1,60604.57,1,1,-1,1,-1,-1,1
4273,0,604,55,5,62397.41,2,122861.99,-1,1,-1,1,-1,1,-1
4274,1,594,55,6,127174.72,1,140888.61,1,1,1,-1,-1,1,-1
4275,1,537,45,4,138813.71,1,80222.81,1,1,-1,-1,1,-1,1
4276,0,584,43,5,122214.67,1,101454.93,1,-1,1,-1,-1,1,-1
4277,0,531,46,7,119066.98,1,69553.72,1,1,1,-1,-1,-1,1
4278,0,702,46,3,100801.07,2,90585.7,1,-1,1,-1,-1,-1,1
4279,0,699,34,5,124574.72,2,129593.23,1,1,-1,1,-1,1,-1
4280,0,715,43,4,130319.46,1,105560.66,-1,1,1,-1,-1,1,-1
4281,0,620,46,4,169300.19,1,106487.99,1,-1,-1,-1,1,-1,1
4282,0,712,35,3,117664.16,2,130092.54,1,1,-1,-1,1,-1,1
4283,0,607,38,4,123411.16,1,127225.53,1,-1,1,-1,-1,-1,1
4284,0,556,39,6,62397.41,1,97115.75,1,1,-1,1,-1,-1,1
4285,0,590,37,5,139106.55,1,99703.27,1,-1,-1,-1,1,1,-1
4286,1,647,35,2,134766.86,2,61236.92,1,-1,-1,-1,1,-1,1
4287,0,563,42,2,123125.32,1,69522.24,1,-1,-1,1,-1,-1,1
4288,0,731,36,3,128725.81,2,120263.46,1,1,-1,-1,1,-1,1
4289,0,620,45,4,125746.58,1,62528.95,-1,1,-1,-1,1,-1,1
4290,0,728,32,4,62397.41,2,139731.69,1,-1,1,-1,-1,1,-1
4291,0,676,36,4,62397.41,1,61333.39,1,-1,1,-1,-1,-1,1
4292,0,605,40,3,136733.28,1,116994.9,1,-1,1,-1,-1,1,-1
4293,0,668,33,5,62397.41,3,61629.3,1,1,1,-1,-1,1,-1
4294,1,640,49,3,62397.41,1,72406.51,1,-1,1,-1,-1,-1,1
4295,0,644,39,3,133843.95,2,129210.35,1,1,1,-1,-1,1,-1
4296,0,595,42,5,62397.41,2,111355.59,1,1,1,-1,-1,1,-1
4297,0,604,42,4,111756.37,1,132424.23,1,-1,-1,-1,1,-1,1
4298,1,679,60,4,133038.6,1,70683.02,1,-1,1,-1,-1,1,-1
4299,0,568,37,6,130259.58,2,67434.27,1,1,-1,-1,1,1,-1
4300,0,609,36,5,134436.43,2,111215.25,1,1,-1,1,-1,1,-1
4301,1,622,49,3,148259.6,1,104466.36,1,-1,1,-1,-1,1,-1
4302,1,654,56,4,62397.41,2,115571.47,1,-1,-1,1,-1,1,-1
4303,1,617,51,4,134297.71,1,104083.38,-1,1,1,-1,-1,1,-1
4304,0,604,42,6,113867.82,1,81988.23,-1,1,-1,1,-1,1,-1
4305,0,633,42,6,144678.58,2,89915.14,-1,-1,-1,1,-1,-1,1
